**********
id, artist_name
44343, Train
40422, Nickelback
88148, Backstreet Boys
95748, Lovestoned
91725, Eagles
93226, Glee Cast
794152, Fifth Harmony
88147, Bon Jovi
88145, Blue
86884, Approaching Nirvana
96269, Michael Learns To Rock
89363, Carpenters
99292, Pentatonix
103095, The Wanted
105493, Walk off the Earth
93183, Guns N' Roses
762135, American Authors
102035, The xx
93062, Feint
41906, Queen
92453, Fun.
101982, The Cranberries
33358, Fort Minor
90513, Daft Punk
90511, Dreamtale
99989, Sum 41
96267, Muse
66344, M2M
42937, Simple Plan
99988, Secret Garden
55564, Escala
747030, Vicetone
827604, Years & Years
101981, The Weepies
1050128, Oh Wonder
99093, The Piano Guys
98110, Oasis
1015289, Jack Ü
99384, Radiohead
87231, Ashes Remain
947185, Young Rising Sons
42870, Rudimental
97521, Nirvana
32670, Era
98541, Pink Floyd
105441, Walk The Moon
101984, Travis
90097, Capo Productions
893484, The Chainsmokers
208915, Krewella
1046150, Empire Cast
99630, R. City
97094, Megan & Liz
843001, A Great Big World
101736, SIGMA
96268, Marilyn Manson
102002, Take That
893268, MADE IN HEIGHTS
104493, U2
776674, Project 46
99011, Position Music
95574, LMFAO
1047337, League of Legends
94968, Joan Jett & the Blackhearts
85502, AC/DC
44905, The Rescues
136782, Fools Garden
91664, Disclosure
1032313, Pixie Paris
99385, Rammstein
100696, Showtek
-----------------------------------------------
40859, Owl City
42870, Rudimental
92526, Far East Movement
827183, Ylvis
893624, 5 Seconds of Summer
101368, 2Cellos
46402, 3OH!3
46398, 4 Non Blondes
105870, 98°
46395, 30 Seconds to Mars
69322, *NSYNC
759489, Klingande
105923, 1200 Micrograms
57955, Gnarls Barkley
85323, 2 Unlimited
85289, 2raumwohnung
35447, Jars of Clay
797187,  G.R.L.
861837, 7Lions
935063,  Charodey Jeddy (AKA Vobr)
990252, 俄罗斯军乐团
85292, 5ive
1049139, 4 Yüz 
85293, 2002
78727, The Bloody Beetroots
908118, Video Games Live
48473, Bone Thugs-N-Harmony
92857, Fabrika
844467, Merk & Kremont
990112,  Tom Bombadil 
777034, 5 Reasons
46397, 3 Doors Down
85299, 10cc
742390,  Hard Rock Sofa
46396, 911
936024,  Kwabs
1132835, Время и Стекло
93560, Goryachiy Shokolad
105815, 009 Sound System
46401, 65daysofstatic
958018,  Adrenalize 
193558, Space Laces
49790, Bob Seger & the Silver Bullet Band
89849, Ridiculous Tears
74685, Sly & the Family Stone
105872, 17 Hippies
952169, 3 Sud Est
759345,  Singularity 
87933, Арктида
896969,  The Noisy Freaks
99217, Piknik
1019923, ETC!ETC!
46406, 311
98153, 尤里沙图诺夫
1102286, Потап и Настя
896383, Rebourne
1032081, Мельница 
776627, Boombox Cartel
1076005,  FC Bayern München Stimmen des Südens
135603, My Digital Enemy
905498,  Kronic & Krunk! 
744217, 7 Minutes Dead 
986141, 3A
78242, The Boy Least Likely To
59261, (hed) p.e.
936011, Тати 
105877, 702
826358, Krept & Konan
1055003, Алиби
103940, TOP
737039,  Alaa Wardi
94551, Ivan Kupala
105948, 11 Acorn Lane
88516, Винтаж
90031, Сильфы
88436, Veter Vody
193547, Bare
105983, 77 Bombay Street
963127,  Piekni I Mlodzi 
896747,  Ages and Ages
100191, *shels
827695, Autumn Hill
1174011, $uicideboy$
79344, The 5th Dimension
85133, Zion I
93942, ....HUH!?
85405, 36 Crazyfists
963100,  Kate Tucker & the Sons of Sweden 
105887, 2 Be 3
105882, 11/5
105874, 12 Stones
51103, Clipse
105940, 10 Ft. Ganja Plant
29431, Bad Religion
858541,  Satchmode 
87461, 6LA8
862047, 5sta Family
827361, 8090
67296, M.A.N.D.Y.
712125, Omegatypez
-----------------------------------------------
15290, 澤野弘之
14408, 久石譲
13950, DJ OKAWARI
15800, 和田光司
15639, 高梨康治
14437, 川井憲次
829001, 宮崎歩
14695, Ken Arai
15917, 横山克
15824, 和田薫
13953, DAISHI DANCE
159644, TK from 凛として時雨
15300, 鷺巣詩郎
15599, 天門
14782, 麻枝准
15164, Otokaze
15289, 坂本龍一
14960, 宗次郎
896309, やまだ豊
14202, 林ゆうき
14762, 増田俊郎
14866, 三輪学
14429, 岸部眞明
15871, 山岡晃
14094, 遠藤幹雄
13908, a_hisa
14775, 光宗信吉
14786, まらしぃ
855541, 出羽良彰
15081, 押尾コータロー
896913, まふまふ
15175, おさむらいさん
14056, 岩崎琢
162150, 深澤秀行
15105, 大野克夫
15806, 植松伸夫
15634, 田中公平
15558, 玉置浩二
818032, りぶ
15513, そらる
908227, 伊東歌詞太郎
18750, Blazo
14629, 神前暁
15325, 佐藤直紀
15252, Robert de Boron
15855, 吉森信
14153, 秦基博
14617, ぐるたみん
15291, 佐橋俊彦
15848, 山下智久
14472, 菅野祐悟
17432, 松田彬人
14439, 佐藤康夫
15853, 山崎まさよし
15872, 横山菁児
159970, 加藤達也
160387, 阿保剛
14345, 蛇足
14991, Nao'ymt
162138, Nujabes
14956, Nomak
908132, 赤ティン
15293, 千住明
15973, 中孝介
160038, Jin
15484, 妹尾武
15947, ゆう十
14432, 喜多郎
190527, 鏡音レン
14220, 浜口史郎
14771, 松下優也
14400, 姫神
15850, 吉田潔
15567, 河野倫徳
981263, YUNG BAE
13954, DJ SLY
231900, 奥户巴寿
15241, [.que]
14610, 黒うさP
1047285, しゅーず
